#OTU ID	HC-DS	HC-HD	HC-HX	HC-XY
EC:4.2.1.130	0.023250414756171	0.75240947457587	543.13564185765	1159.60567200162
EC:4.2.1.131	0	2.33056960104165E-51	48.6816811491399	3.33959899288304E-51
EC:4.2.1.132	41.4246721279038	817.806027147889	0.744228600073209	317.478737187859
EC:4.2.1.135	0	4.06267019277318E-54	0	5.82161943506736E-54
EC:4.2.1.136	0	1.87504041069694E-52	0	2.68684662512535E-52
EC:4.2.1.137	176.38623944485	2.29472848663344E-54	0.606435878519465	3.28824032523031E-54
EC:4.2.1.138	0	2.19813126217612E-126	0	3.14982094768038E-126
EC:4.2.1.140	0	1.02521165244377E-55	0	1.46908112096842E-55
EC:4.2.1.141	0	4.8866453862859E-54	0.808601342856047	7.00233797065016E-54
EC:4.2.1.144	0	2.68874869608011E-39	0	3.85285315380901E-39
EC:4.2.1.147	0	0.087206225338794	0	0.124962507957024
EC:4.2.1.148	0	2.30002106715827E-51	0	3.29582434957465E-51
EC:4.2.1.149	0.275310359509238	18.2818486877799	22.4505262486615	96.264689219752
EC:4.2.1.151	23.7219978593113	1.98284919180557E-52	1.09657412871212	6.96
EC:4.2.1.153	810.614498384864	829.865730480347	1060.59273447247	779.341973874343
EC:4.2.1.17	23384.9007158051	29039.8383048532	28449.9267734074	29742.5218958394
EC:4.2.1.18	6737.81599456731	8562.28469275767	8449.25494896476	8222.950654236
EC:4.2.1.19	10447.0778599597	12297.5383016169	11922.4655993631	12118.7700081558
EC:4.2.1.2	14909.3248622846	18016.0816639398	16744.6005573698	18558.3719308427
EC:4.2.1.20	21267.6991790397	26768.8021367619	24327.3901294496	25460.7775728905
EC:4.2.1.22	3.3217314219447	18.1633773773664	35.0420993617267	60.8273005481689
EC:4.2.1.24	11195.6212827559	13107.5402104353	12786.6533742471	12352.9612034093
EC:4.2.1.25	0	2.72391229671734E-37	68	0.169481706683273
EC:4.2.1.28	62.0268339129417	1.96206788230924E-10	5.62245953382596	308.880000000281
