# Constructed from biom file
#OTU ID	HC-DS	HC-HD	HC-HX	HC-XY
PWY0-1586	19759.54937606194	21542.832832857934	22499.036524406394	20980.392564190544
PWY0-162	12636.115123785692	14983.281443865219	14410.694940043079	14682.12987197396
PWY0-166	2159.4600245074166	6064.763671368384	3249.72989802641	6745.944458170393
PWY0-321	0.0	35.48843890692689	172.0341571320832	1142.3084158773647
PWY0-41	23.803935975774284	15.32199664225226	0.0	460.61531659701274
PWY0-42	10982.31357417725	12791.92947678679	13169.984477435564	12512.978435018891
PWY0-781	12928.876335828467	14749.987238727388	14690.281188537989	14586.874269937045
PWY0-845	2802.2488143891296	2908.9612042219105	2034.2348193139844	2798.2359609096648
PWY0-862	21408.98960578087	24764.899547703837	25020.94310737349	24365.715513194937
PWY1G-0	0.0	0.0	4.22627587281382	0.0
PWY490-3	464.64937083831074	411.0651409020013	19.887658936299207	4.586465858789279
PWY4FS-7	15547.378060766127	18592.81063065474	17741.241900484172	17624.783442027045
PWY4FS-8	15547.378060766127	18592.81063065474	17741.241900484172	17624.78344202704
PWY5F9-12	0.0	0.0	1.3218391965336107	0.0
PWYG-321	20661.89603045978	25858.391339555455	26155.768626873338	25698.91796004326
PYRIDNUCSAL-PWY	9799.79280364461	11297.601632516657	11600.118450339518	11403.157538989573
PYRIDNUCSYN-PWY	10641.084429044511	12333.783180899318	12000.684476023216	11635.334129508357
PYRIDOXSYN-PWY	10156.708955210466	12206.176177477153	12194.891823120695	11947.590155600374
REDCITCYC	1124.7499927934978	3306.959315034214	1420.0228204677608	4260.225655267823
RHAMCAT-PWY	292.04939715540314	464.81603234634053	11.864966527006406	558.1452608513415
RIBOSYN2-PWY	13358.12116768673	15297.486815961598	15125.026097746215	14984.787285766919
RUMP-PWY	1466.1338749134209	702.8946236781234	754.1712053034063	1349.9095490154896
SALVADEHYPOX-PWY	6300.512407585972	13500.550085966846	7207.8175741620325	13642.46667568352
SER-GLYSYN-PWY	14707.053923941836	18020.504621337244	17140.004552740775	17752.665589185315
SO4ASSIM-PWY	16547.727028565554	19453.801502333274	18928.128431263438	18181.753926170473
SUCSYN-PWY	5.465303510805576	0.0	4.01415307446242	1.5362696473464856
SULFATE-CYS-PWY	15349.049289051176	18830.568202814	17791.880433351103	17927.437775061844
TCA	13449.337414477985	15528.09336842634	15687.628990033487	15835.323364374233
TCA-GLYOX-BYPASS	13151.618754490808	14968.871420572728	15396.920468758404	15183.78035205381
TEICHOICACID-PWY	774.6214859505334	1532.8062882720965	325.8596618630233	1.7503599999999934e-11
THISYN-PWY	11037.23815043705	12941.9103893227	12945.036939134452	12591.944070464477
THREOCAT-PWY	0.0	0.7101425275938846	0.0	761.6437469083061
THRESYN-PWY	15690.349471395659	17771.827404129643	18116.603713210745	17953.91259358258
TRNA-CHARGING-PWY	12949.686475950219	15124.306397573562	14664.446892523953	14588.662910774012
TRPSYN-PWY	11957.937746671467	14061.47679001237	13610.474994935192	13513.596283276618
TYRFUMCAT-PWY	10128.689331585556	12543.68263837215	12415.233770950697	12108.718636575242
UBISYN-PWY	10884.685120125168	13406.814318627958	13071.94914750958	12757.118073655356
UDPNAGSYN-PWY	11032.071178856844	12744.112274563964	12681.443223129303	12829.651774694685
VALDEG-PWY	3.410399999999994e-11	0.0	4.383269999999993e-11	0.0
VALSYN-PWY	14194.564253857772	16345.77589509177	16105.214916509634	16690.123878305047
